tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
381198	Anser cygnoides domesticus	106035943	0	live	DMC1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		Un							
381198	Anser cygnoides domesticus	106031664	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
8078	Fundulus heteroclitus	105921317	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4|DNA repair protein RAD51		Un							
9545	Macaca nemestrina	105489820	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
8010	Esox lucius	105017656	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		18	NC_047586.1	15058299	15063505	plus	13		
246437	Tupaia chinensis	102482036	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
59463	Myotis lucifugus	102417650	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
38654	Alligator sinensis	102375690	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
34839	Chinchilla lanigera	102014168	0	live	Xrcc3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
10029	Cricetulus griseus	100756125	0	live	Rad51b	I79_004060	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51-like 2		5							
3694	Populus trichocarpa	7488893	0	live	LOC7488893	POPTR_014G068100v3, AT2G45280	DNA repair protein RAD51 homolog 3	DNA repair protein RAD51 homolog 3		14	NC_037298.1	5537253	5541026	plus	10		
3880	Medicago truncatula	25492474	0	live	LOC25492474	MTR_4g062540	DNA repair protein RAD51 homolog 4	DNA repair protein RAD51 homolog 4		4	NC_016410.2	23245965	23254067	minus	10		
71139	Eucalyptus grandis	104432830	0	live	LOC104432830	EUGRSUZ_B02451	DNA repair protein RAD51 homolog 2	DNA repair protein RAD51 homolog 2		Un							
112090	Aphanomyces astaci	20802718	0	live	H257_00722	H257_00722	hypothetical protein	hypothetical protein, variant 1|hypothetical protein, variant 2|hypothetical protein, variant 3|hypothetical protein, variant 4|hypothetical protein, variant 5|hypothetical protein, variant 6|hypothetical protein, variant 7		Unknown							
761204	Phytophthora parasitica INRA-310	20175345	0	live	PPTG_05290	PPTG_05290	hypothetical protein	hypothetical protein, variant 1|hypothetical protein, variant 2|hypothetical protein, variant 3		Unknown							
6565	Crassostrea virginica	111134622	0	live	LOC111134622		uncharacterized LOC111134622	uncharacterized protein LOC111134622		5	NC_035784.1	8268255	8304192	minus	42		
9913	Bos taurus	768244	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3|X-ray repair complementing defective repair in Chinese hamster cells 3|X-ray repair cross-complementing protein 3		21	NC_037348.1	68308100	68318201	minus	10		
9669	Mustela putorius furo	101673980	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2|RAD51 homolog B|RAD51-like 1		Un							
9823	Sus scrofa	100626849	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4|RAD51 homolog D		12	NC_010454.4	40054175	40072831	plus	10		
9483	Callithrix jacchus	100404195	0	live	RAD51B	RAD51L1	RAD51 paralog B	DNA repair protein RAD51 homolog 2|RAD51 homolog B|RAD51-like 1		10	NC_048392.1	99375219	100040077	plus	15		
158456	Betta splendens	114849413	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		24	NC_040901.1	14794852	14797649	plus	8		
9565	Theropithecus gelada	112609064	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		16	NC_037684.1	9100016	9122918	minus	11		
156563	Cyanistes caeruleus	111930284	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		5							
202946	Apteryx mantelli mantelli	106500330	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
37293	Aotus nancymaae	105712453	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
109478	Myotis brandtii	102243683	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
8932	Columba livia	102089545	0	live	RAD51B	A306_08016	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 like protein 2		Un							
8090	Oryzias latipes	101174480	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		24	NC_019882.2	23147953	23153083	plus	8		
15368	Brachypodium distachyon	100846302	0	live	LOC100846302	BRADI_2g41710	DNA repair protein RAD51 homolog 3	DNA repair protein RAD51 homolog 3		2	NC_016132.3	41859574	41867863	minus	11		
9823	Sus scrofa	100522195	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		7							
4577	Zea mays	100193464	0	live	LOC100193464	ZEAMMB73_Zm00001d010986	uncharacterized LOC100193464	uncharacterized protein LOC100193464|AC219006.2_FGT007|recombination protein51 gene e		8	NC_024466.2	135932019	135941074	plus	12		
10116	Rattus norvegicus	500679	0	live	Rad51b	RGD1560681, Rad51l1	RAD51 paralog B	DNA repair protein RAD51 homolog 2|RAD51 paralog B|RAD51 homolog B|RAD51-like 1	6q24	6	NC_005105.4	102473978	103018185	plus	13		
3702	Arabidopsis thaliana	837289	0	live	RAD51D	AT1G07745, ATRAD51D, F24B9.14, F24B9_14, SSN1, SUPPRESOR OF SNI1, homolog of RAD51 D	DNA repair RAD51-like protein	DNA repair RAD51-like protein		1	NC_003070.9	2400589	2402942	minus	7		
36329	Plasmodium falciparum 3D7	811693	0	live	PF3D7_1411400	PF3D7_1411400	plastid replication-repair enzyme	plastid replication-repair enzyme		14	NC_037283.1	461401	467451	minus	1		
9544	Macaca mulatta	718665	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		16	NC_041769.1	31479272	31499640	minus	10		
9615	Canis lupus familiaris	486845	0	live	TWNK	C28H10orf2, PEO1	twinkle mtDNA helicase	twinkle protein, mitochondrial|progressive external ophthalmoplegia 1		28	NC_006610.3	13672772	13680732	plus	7		
9598	Pan troglodytes	467487	0	live	RAD51B	CK820_G0002737, RAD51L1	RAD51 paralog B	DNA repair protein RAD51 homolog 2|RAD51-like 1		14	NC_036893.1	48631196	49547673	plus	18		
30732	Oryzias melastigma	112151002	0	live	xrcc2		X-ray repair complementing defective repair in Chinese hamster cells 2	DNA repair protein XRCC2|X-ray repair cross complementing 2		Un							
41447	Seriola dumerili	111217066	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
8019	Oncorhynchus kisutch	109909734	0	live	xrcc2		X-ray repair complementing defective repair in Chinese hamster cells 2	DNA repair protein XRCC2		LG18	NC_034191.2	71676228	71678136	plus	3		
7994	Astyanax mexicanus	103022755	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		3	NC_035899.1	3968924	3975177	minus	10		
8090	Oryzias latipes	101164963	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		7	NC_019865.2	30465019	30471296	minus	5		
40151	Monodon monoceros	114908415	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
158456	Betta splendens	114869520	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		14	NC_040894.1	6910970	6922046	minus	11		
9258	Ornithorhynchus anatinus	114817867	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		17	NC_041744.1	2538060	2542299	plus	12		
491861	Grammomys surdaster	114627064	0	live	Xrcc2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
210632	Parambassis ranga	114437143	0	live	twnk		twinkle mtDNA helicase	twinkle protein, mitochondrial		6	NC_041027.1	15561350	15564592	plus	7		
34886	Eumetopias jubatus	114197998	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
9704	Zalophus californianus	113911359	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
90247	Lagenorhynchus obliquidens	113617899	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
90247	Lagenorhynchus obliquidens	113616441	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
8673	Pseudonaja textilis	113449007	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
116960	Ursus arctos horribilis	113251842	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
8154	Astatotilapia calliptera	113037340	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		15	NC_039316.1	27231267	27244234	plus	7		
308060	Apteryx rowi	112978284	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
308060	Apteryx rowi	112975008	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
286419	Canis lupus dingo	112672208	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
1706337	Neophocaena asiaeorientalis asiaeorientalis	112390325	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
8036	Salvelinus alpinus	111950256	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		LG23	NC_036863.1	10316542	10328249	minus	10		
156563	Cyanistes caeruleus	111937718	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		19							
80972	Amphiprion ocellaris	111571484	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
591936	Piliocolobus tephrosceles	111538814	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		9	NC_045442.1	32711915	32718723	minus	6		
9749	Delphinapterus leucas	111170831	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
80966	Acanthochromis polyacanthus	110947836	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
10047	Meriones unguiculatus	110560173	0	live	Xrcc3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
299123	Lonchura striata domestica	110482017	0	live	RAD51D	RLOC_00009061	RAD51 paralog D	DNA repair protein RAD51 homolog 4|DNA repair protein RAD51 4		19	NC_042584.1	5405244	5411429	plus	11		
38626	Phascolarctos cinereus	110223873	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
38626	Phascolarctos cinereus	110221464	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
103695	Pogona vitticeps	110084519	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
56723	Labrus bergylta	109993949	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
43700	Monopterus albus	109969586	0	live	twnk		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
51338	Castor canadensis	109700501	0	live	Rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4|DNA repair protein RAD51 4		Un							
9915	Bos indicus	109574307	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4|LOW QUALITY PROTEIN: DNA repair protein RAD51 homolog 4		19	NC_032668.1	14438995	14450448	plus	10		
109280	Hippocampus comes	109526312	0	live	xrcc2		X-ray repair complementing defective repair in Chinese hamster cells 2	DNA repair protein XRCC2|X-ray repair cross complementing 2		Un							
113540	Scleropages formosus	108928130	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		25	NC_041830.1	7485540	7493912	plus	13		
321398	Lepidothrix coronata	108501449	0	live	DMC1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		Un							
37003	Kryptolebias marmoratus	108243606	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
93934	Coturnix japonica	107322654	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		19	NC_029534.1	5841504	5857713	plus	10		
93934	Coturnix japonica	107314955	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		5	NC_029520.1	27740953	28062323	plus	12		
32536	Acinonyx jubatus	106971560	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
30608	Microcebus murinus	105872449	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		3	NC_033662.1	92524011	92558106	plus	13		
37293	Aotus nancymaae	105707248	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
9785	Loxodonta africana	104845803	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
932674	Corvus cornix cornix	104691095	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
29073	Ursus maritimus	103678288	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un	NW_007907022.1	4835550	4840647	plus	6		
244447	Cynoglossus semilaevis	103381352	0	live	xrcc3		X-ray repair cross complementing 3	DNA repair protein XRCC3|X-ray repair complementing defective repair in Chinese hamster cells 3		7	NC_024313.1	13640802	13644438	minus	7		
60711	Chlorocebus sabaeus	103242836	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		16	NC_023657.1	34666934	34708479	minus	9		
176946	Python bivittatus	103058279	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
176946	Python bivittatus	103053121	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
9755	Physeter catodon	102982111	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		14	NC_041227.1	98813549	98823153	minus	8		
230844	Peromyscus maniculatus bairdii	102925909	0	live	Rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
9402	Pteropus alecto	102885802	0	live	RAD51C	PAL_GLEAN10019791	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 like protein 3		Un							
246437	Tupaia chinensis	102494406	0	live	DMC1	TREES_T100013358	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15 like protein		Un							
89462	Bubalus bubalis	102399574	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		3	NC_037547.1	53765036	53796761	minus	10		
38654	Alligator sinensis	102379590	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
8932	Columba livia	102098400	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
8479	Chrysemys picta	101951387	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
8479	Chrysemys picta	101944233	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
10181	Heterocephalus glaber	101719932	0	live	Twnk		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
10160	Octodon degus	101591575	0	live	Rad51b		RAD51 paralog B	DNA repair protein RAD51 homolog 2|RAD51 homolog B		Un							
106582	Maylandia zebra	101483101	0	live	twnk		twinkle mtDNA helicase	twinkle protein, mitochondrial		LG8	NC_036787.1	19035598	19042968	plus	8		
9739	Tursiops truncatus	101337524	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		9	NC_047042.1	100603464	100630218	minus	4		
3847	Glycine max	100789073	0	live	LOC100789073	GLYMA_15G044300	DNA repair protein RAD51 homolog 2	DNA repair protein RAD51 homolog 2		15	NC_038251.1	3501489	3506308	plus	11		
9785	Loxodonta africana	100656576	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
157538	Leptomonas pyrrhocoris	26902080	0	live	ABB37_01785	ABB37_01785	putative RAD51 protein			Unknown							
77166	Dendroctonus ponderosae	109532735	0	live	LOC109532735	YQE_02346	GDP-fucose protein O-fucosyltransferase 2-like	GDP-fucose protein O-fucosyltransferase 2-like|uncharacterized protein LOC109532735		Un							
7070	Tribolium castaneum	656622	0	live	LOC656622	TcasGA2_TC012415	DNA repair protein RAD51 homolog 4	DNA repair protein RAD51 homolog 4|AUGUSTUS-3.0.2_12415|DNA repair protein RAD51 homolog 4-like Protein|GLEAN_12415		LG9	NC_007424.3	7000891	7004098	plus	5		
4442	Camellia sinensis	114310833	0	live	LOC114310833		DNA repair protein XRCC3 homolog	DNA repair protein XRCC3 homolog		Un							
7370	Musca domestica	101891368	0	live	LOC101891368		DNA repair protein RAD51 homolog 3	DNA repair protein RAD51 homolog 3		Un							
110368	Bicyclus anynana	112047356	0	live	LOC112047356		DNA repair protein RAD51 homolog 3	DNA repair protein RAD51 homolog 3		Un							
64459	Pieris rapae	111001188	0	live	LOC111001188		twinkle protein, mitochondrial	twinkle protein, mitochondrial		Un							
2015173	Ooceraea biroi	105277367	0	live	LOC105277367	X777_02463	twinkle protein, mitochondrial	twinkle protein, mitochondrial		9	NC_039514.1	13111238	13114992	minus	8		
7213	Ceratitis capitata	101461494	0	live	LOC101461494	RA51D	DNA repair protein RAD51 homolog 4	DNA repair protein RAD51 homolog 4|DNA repair protein RAD51-4		Un							
3981	Hevea brasiliensis	110642247	0	live	LOC110642247		DNA repair protein XRCC3 homolog	DNA repair protein XRCC3 homolog		Un							
3821	Cajanus cajan	109811460	0	live	LOC109811460	KK1_026124	twinkle homolog protein, chloroplastic/mitochondrial	twinkle homolog protein, chloroplastic/mitochondrial		Un							
610380	Harpegnathos saltator	105191669	0	live	LOC105191669	EAI_08287	DNA repair protein XRCC3	DNA repair protein XRCC3		Un							
4182	Sesamum indicum	105164077	0	live	LOC105164077		uncharacterized LOC105164077	uncharacterized protein LOC105164077		LG6	NC_026150.1	8222401	8226685	plus	4		
37682	Aegilops tauschii	109764581	0	live	LOC109764581		uncharacterized LOC109764581	uncharacterized protein LOC109764581		Un							
37682	Aegilops tauschii	109760691	0	live	LOC109760691		DNA repair protein RAD51 homolog 4	DNA repair protein RAD51 homolog 4		Un							
37682	Aegilops tauschii	109752291	0	live	LOC109752291		twinkle homolog protein, chloroplastic/mitochondrial-like	twinkle homolog protein, chloroplastic/mitochondrial-like		Un							
